ISBN,Title,Author First Name,Author Last Name,Trans First Name,Trans Last Name,Publisher,Genre,Price,Pub Month,Pub Year,Language,Country,Other First Name,Other Last Name,Other Type,Author Gender,Translator Gender
9781943813384,Mirror of Legends,Bernard,Lazare,Brian,Stableford,Snuggly,Fiction,14.95,Aug,2017,French,France,,,,Male,Male
9780811216104,Three Fates,Linda,Le,Mark,Polizzotti,New Directions,Fiction,15.95,June,2010,French,Viet Nam (Vietnam),,,,Female,Male
9781567923865,Desert,J. M. G.,Le Clezio,C.,Dickson,David Godine,Fiction,25.95,June,2009,French,France,,,,Male,Female
9780803230002,Mondo and Other Stories,J. M. G.,Le Clezio,Alison,Anderson,University of Nebraska,Fiction,19.95,May,2011,French,France,,,,Male,Female
9781590515334,Electrico W,Herve,Le Tellier,Adriana,Hunter,Other Press,Fiction,14.95,June,2013,French,France,,,,Male,Female
9781590513996,Enough about Love,Herve,Le Tellier,Adriana,Hunter,Other Press,Fiction,14.95,Feb,2011,French,France,,,,Male,Female
9781564785756,Sextine Chapel,Herve,Le Tellier,Ian,Monk,Dalkey Archive,Fiction,34.95,July,2011,French,France,,,,Male,Male
9781564786364,Thousand Pearls (for a Thousand Pennies),Herve,Le Tellier,Ian,Monk,Dalkey Archive,Fiction,39.95,July,2011,French,France,,,,Male,Male
9780714531540,See How Much I Love You,Luis,Leante,Martin,Schifino,Marion Boyars,Fiction,14.95,Jan,2010,Spanish,Spain,,,,Male,Male
9781908276209,All Dogs Are Blue,Rodrigo de Souza,Leao,Zoe,Perry,And Other Stories,Fiction,15.95,Sept,2013,Portuguese,Brazil,Stefan,Tobler,Translator,Male,Both
9781939931252,Oblivion,Sergei,Lebedev,Antonina,Bouis,New Vessel Press,Fiction,24.95,Jan,2016,Russian,Russia,,,,Male,Female
9781939931412,Year of the Comet,Sergei,Lebedev,Antonina,Bouis,New Vessel Press,Fiction,16.95,Feb,2017,Russian,Russia,,,,Male,Female
9781770892194,Kolia,Perrine,LeBlanc,David Scott,Hamilton,House of Anansi,Fiction,22.95,Sept,2013,French,Quebec,,,,Female,Male
9781487000202,Lake,Perrine,Leblanc,Lazar,Lederhendler,House of Anansi,Fiction,22.95,Apr,2016,French,Quebec,,,,Female,Male
9781681772523,Boy Who Escaped Paradise,J. M.,Lee,Chi-Young,Kim,Pegasus,Fiction,24.95,Dec,2016,Korean,South Korea,,,,Male,Female
9781605988467,Investigation,J. M.,Lee,Chi-Young,Kim,Pegasus,Fiction,24.95,Aug,2015,Korean,South Korea,,,,Male,Female
9781564789198,At Least We Can Apologize,Ki-ho,Lee,Christopher Joseph,Dykas,Dalkey Archive,Fiction,13.0,Nov,2013,Korean,South Korea,,,,Male,Male
9780974856421,New Season Approaching: Devour It,Kyunglim,Lee,Wolhee,Choe,Hawks Press,Poetry,19.95,Apr,2011,Korean,South Korea,Robert,Hawks,Translator,Female,Female
9781557134400,Ah--Mouthless Things,Seong-Bok,Lee,Brother Anthony of,Taize,Green Integer,Poetry,12.95,June,2017,Korean,South Korea,,,,Male,Male
9781908323712,Hero,Root,Leeb,Robert,Goodwin,Haus,Fiction,16.0,Nov,2014,German,Germany,,,,Female,Male
9781584351597,Missing Pieces,Henri,Lefebvre,David,Sweet,Semiotext(e),Poetry,13.95,Nov,2014,French,France,,,,Male,Male
9780997366600,Suite for Barbara Loden,Nathalie,Leger,Natasha,Lehrer,Dorothy Project,Fiction,16.0,Oct,2016,French,France,Cecile,Menon,Translator,Female,Female
9780857420787,September Mirage,Thomas,Lehr,Mike,Mitchell,Seagull Books,Fiction,27.5,July,2013,German,Germany,,,,Male,Male
9781477822999,Before I Go,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,14.95,Apr,2017,Finnish,Finland,,,,Female,Male
9781542048743,Below the Surface,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,14.95,Nov,2017,Finnish,Finland,,,,Female,Male
9781477826607,Bodyguard,Leena,Lehtolainen,Jenni,Salmi,AmazonCrossing,Fiction,10.99,Dec,2014,Finnish,Finland,,,,Female,Female
9781477848425,Copper Heart,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,14.95,Nov,2013,Finnish,Finland,,,,Female,Male
9781503951051,Death Spiral,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,14.95,Dec,2015,Finnish,Finland,,,,Female,Male
9781503935563,Devil's Cubs,Leena,Lehtolainen,Jenni,Salmi,AmazonCrossing,Fiction,14.95,May,2016,Finnish,Finland,,,,Female,Female
9781503936485,Fatal Headwind,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,14.95,July,2016,Finnish,Finland,,,,Female,Male
9781611099645,Her Enemy,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,14.95,May,2013,Finnish,Finland,,,,Female,Male
9781477830284,Lion of Justice,Leena,Lehtolainen,Jenni,Salmi,AmazonCrossing,Fiction,14.95,June,2015,Finnish,Finland,,,,Female,Female
9781612184371,My First Murder,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,14.95,Dec,2012,Finnish,Finland,,,,Female,Male
9781477826515,Snow Woman,Leena,Lehtolainen,Owen,Witesman,AmazonCrossing,Fiction,10.99,Dec,2014,Finnish,Finland,,,,Female,Male
9781611097948,Search for the Buried Bomber,Xu,Lei,Gabriel,Ascher,AmazonCrossing,Fiction,14.95,Mar,2013,Chinese,China,,,,Male,Male
9780857424310,Last Country,Svenja,Leiber,Nika,Knight,Seagull Books,Fiction,24.5,May,2017,German,Germany,,,,Female,Female
9780871406712,Prophets of Eternal Fjord,Kim,Leine,Martin,Aitken,Liveright,Fiction,29.95,July,2015,Danish,Denmark,,,,Male,Male
9780143118398,Hector and the Search for Happiness,Francois,Lelord,Lorenza,Garcia,Penguin,Fiction,14.0,Sept,2010,French,France,,,,Male,Female
9780143119470,Hector and the Secrets of Love,Francois,Lelord,Lorenza,Garcia,Penguin,Fiction,14.0,May,2011,French,France,,,,Male,Male
9781623650001,Alex,Pierre,Lemaitre,Frank,Wynne,Quercus,Fiction,24.95,Sept,2013,French,France,,,,Male,Male
9781681445311,Blood Wedding,Pierre,Lemaitre,Frank,Wynne,MacLehose Press,Fiction,26.99,Sept,2016,French,France,,,,Male,Male
9781623654399,Camille,Pierre,Lemaitre,Frank,Wynne,MacLehose Press,Fiction,24.99,May,2015,French,France,,,,Male,Male
9781623659035,Great Swindle,Pierre,Lemaitre,Frank,Wynne,Quercus,Fiction,24.99,Sept,2015,French,France,,,,Male,Male
9781623658007,Irene,Pierre,Lemaitre,Frank,Wynne,MacLehose Press,Fiction,26.99,Dec,2014,French,France,,,,Male,Male
9781934170502,Hashish the Lost Legend,Fritz,Lemmermayer,Herman,Schibli,Process,Fiction,65.0,Dec,2013,German,Austria,Mindle Crystel,Gross,Translator,Male,Both
9781942134213,Oedipus in Brooklyn and Other Stories,Blume,Lempel,Ellen,Cassedy,Mandel Vilar Press,Fiction,16.95,Nov,2016,Yiddish,Ukraine,Yermiyahu Ahron,Taub,Translator,Female,Both
9781590513354,Stella,Siegfried,Lenz,Anthea,Bell,Other Press,Fiction,12.95,Aug,2010,German,Germany,,,,Male,Female
9783838759777,Kinky in Cancun - Caprice,Karyna,Leon,Anna,Matussek,Bastei Entertainment,Fiction,1.99,Dec,2014,Germany,German,,,,Female,Female
9780374235031,Canti,Giacomo,Leopardi,Jonathan,Galassi,FSG,Poetry,35.0,Nov,2010,Italian,Italy,,,,Male,Male
9781936194049,"Four Cut-Ups, or, the Case of the Restored Volume",David,Lepiau,Keith,Waldrop,Burning Deck Press,Poetry,14.0,June,2011,French,France,,,,Male,Male
9781908968159,I Was Jack Mortimer,Alexander,Lernet-Holenia,Ignat,Avsey,Pushkin Press,Fiction,18.0,Nov,2013,German,Austria,,,,Male,Male
9781782271901,Mona Lisa,Alexander,Lernet-Holenia,Ignat,Avsey,Pushkin Press,Fiction,16.0,June,2016,German,Austria,,,,Male,Male
9781771960762,Party Wall,Catherine,Leroux,Lazer,Lederhendler,Biblioasis,Fiction,15.95,May,2016,French,Quebec,,,,Female,Male
9780857423733,Red Sofa,Michele,Lesbre,David,Ball,Seagull Books,Fiction,21.0,Feb,2017,French,France,,,,Female,Both
9781503943582,Paper Boats,Dee,Lestari,Tiffany,Tsao,AmazonCrossing,Fiction,14.95,May,2017,Indonesian,Indonesia,,,,Female,Female
9789881521781,Fly Heads and Bird Claws,Ping-kwan,Leung,Brian,Holton,Zephyr Press,Poetry,18.5,Apr,2013,Chinese,China,John,Minford,Translator,Male,Male
9781564787071,Autoportrait,Edouard,Leve,Lorin,Stein,Dalkey Archive,Fiction,12.95,Feb,2012,French,France,,,,Male,Male
9781564781956,Newspaper,Edouard,Leve,Jan,Steyn,Dalkey Archive,Fiction,13.95,July,2015,French,France,Caitlin,Dolan-Leach,Translator,Male,Both
9781564786289,Suicide,Edouard,Leve,Jan,Steyn,Dalkey Archive,Fiction,12.95,Apr,2011,French,France,,,,Male,Male
9781564789037,Works,Edouard,Leve,Jan,Steyn,Dalkey Archive,Fiction,14.0,Aug,2014,French,France,,,,Male,Male
9781780748610,Masha Regina,Vadim,Levental,Lisa,Hayden,One World,Fiction,20.0,May,2016,Russian,Russia,,,,Male,Female
9781933372938,Jewish Husband,Lia,Levi,Antony,Shugaar,Europa Editions,Fiction,15.0,Sept,2009,Italian,Italy,,,,Female,Male
9781564787125,Istanbul Was a Fairy Tale,Mario,Levi,Ender,Gurol,Dalkey Archive,Fiction,18.95,Apr,2012,Turkish,Turkey,,,,Female,Male
9781628972306,Our Best Love Story,Mario,Levi,Zeynep,Beler,Dalkey Archive,Fiction,16.0,Dec,2017,Turkish,Turkey,,,,Male,Female
9781883513214,Brazil: A Traveler's Literary Companion,Alexis,Levitin,various,various,Whereabouts Press,Fiction,14.95,Oct,2009,Portuguese,Brazil,,,,Male,Both
9785717200851,Jewish God in Paris,Mikhail,Levitin,Amanda Love,Darragh,Glas,Fiction,15.95,Mar,2009,Russian,Russia,,,,Male,Female
9780231157445,Room Where the Star-Spangled Banner Cannot Be Heard,Hideo,Levy,Christopher,Scott,Columbia University Press,Fiction,19.5,July,2011,Japanese,Japan,,,,Male,Male
9781939663283,Kzradock the Onion Man and the Spring-Fresh Methuselah,Louis,Levy,W. C. ,Bamberger,Wakefield Press,Fiction,14.95,Mar,2017,Danish,Denmark,,,,Male,Male
9781542045926,All Those Things We Never Said,Marc,Levy,Chris,Murray,AmazonCrossing,Fiction,14.95,Nov,2017,French,France,,,,Male,Female
9781611099812,P.S. from Paris,Marc,Levy,Sam,Taylor,AmazonCrossing,Fiction,10.99,Aug,2017,French,France,,,,Male,Male
9781609452025,Replay,Marc,Levy,Kate,Bignold,Europa Editions,Fiction,23.95,June,2014,French,France,Lakshmi,Ramakrishnan Iyer,Translator,Male,Female
9781590517079,Travels of Daniel Ascher,Deborah,Levy-Bertherat,Adriana,Hunter,Other Press,Fiction,22.95,May,2015,French,France,,,,Female,Female
9780811225205,Attraction of Things,Roger,Lewinter,Rachel,Careau,New Directions,Fiction,13.95,Nov,2016,French,France,,,,Male,Female
9780811225199,Story of Love in Solitude,Roger,Lewinter,Rachel,Careau,New Directions,Fiction,10.95,Oct,2016,French,France,,,,Male,Female
9781905762316,"Martha, Jack & Shanco",Caryl,Lewis,Gwen,Davies,Parthian,Fiction,19.95,Mar,2008,Welsh,Wales,,,,Female,Female
9780857420886,Apostoloff,Sibylle,Lewitscharoff,Katy,Derbyshire,Seagull Books,Fiction,21.0,July,2013,German,Germany,,,,Female,Female
9780857423696,Blumenberg,Sibylle,Lewitscharoff,Wieland,Hoban,Seagull Books,Fiction,24.5,June,2017,German,Germany,,,,Female,Male
9780231162753,Trees Without Wind,Rui,Li,John,Balcom,Columbia University Press,Fiction,22.5,Dec,2012,Chinese,China,,,,Male,Male
9780892553563,Women My Father Knew,Savyon,Liebrecht,Sondra,Silverston,Persea,Fiction,18.0,Apr,2010,Hebrew,Israel,,,,Female,Female
9781555977474,Compartment No. 6,Rosa,Liksom,Lola,Rogers,Graywolf,Fiction,16.0,Aug,2016,Finnish,Finland,,,,Female,Female
9780393082111,Sniper,Nicolai,Lilin,Jamie,Richards,W.W. Norton,Fiction,24.95,May,2012,Italian,Italy,,,,Male,Female
9781946031044,What the Werewolf Told Them,Chely,Lima,Margaret,Randall,Operating System,Poetry,22.0,May,2017,Spanish,Cuba,,,,Female,Female
9780312680275,Harbor,John Ajvide,Lindqvist,Marlaine,Delargy,St. Martin's,Fiction,25.99,Oct,2011,Swedish,Sweden,,,,Male,Female
9780312620530,Let the Old Dreams Die,John Ajvide,Lindqvist,Ebba,Segerberg,Thomas Dunne,Fiction,26.99,Oct,2013,Swedish,Sweden,,,,Male,Female
9780312620516,Little Star,John Ajvide,Lindqvist,Marlaine,Delargy,St. Martin's,Fiction,26.99,Oct,2012,Swedish,Sweden,,,,Male,Female
9781590515952,Days in the History of Silence,Merethe,Lindstrom,Anne,Bruce,Other Press,Fiction,14.95,Aug,2013,Norwegian,Norway,,,,Female,Female
9780986106118,Three Stills in the Frame,Giorgio,Linguaglossa,Steven,Grieco,Chelsea Editions,Poetry,20.0,June,2015,Italian,Italy,,,,Male,Male
9781605984308,Other Child,Charlotte,Link,Stefan,Tobler,Pegasus,Fiction,25.95,Apr,2013,German,Germany,,,,Female,Male
9781605985596,Watcher,Charlotte,Link,Stefan,Tobler,Pegasus,Fiction,25.95,May,2014,German,Germany,,,,Female,Male
9780816521340,Time Commences in Xibalba,Luis de,Lion,Nathan,Henne,University of Arizona Press,Fiction,22.95,Nov,2012,Spanish,Guatemala,,,,Male,Male
9780810126336,New Century,Ewa,Lipska,Robin,Davidson,Northwestern University Press,Poetry,24.95,Nov,2009,Polish,Poland,Ewa Elzbieta,Nowakowska,Translator,Female,Female
9781477825723,Ice Cream Man,Katri,Lipson,Ellen,Hockerill,AmazonCrossing,Fiction,10.99,Oct,2014,Finnish,Finland,,,,Female,Female
9781564789082,Errors of Young Tjaz,Florjan,Lipus,Michael,Biggins,Dalkey Archive,Fiction,15.5,Sept,2013,Slovenian,Slovenia,,,,Male,Male
9780896727212,Hut of Fallen Persimmons,Adriana,Lisboa,Sarah,Green,Texas Tech University Press,Fiction,24.95,Apr,2011,Portuguese,Brazil,,,,Male,Female
9780896726710,Symphony in White,Adriana,Lisboa,Sarah,Green,Texas Tech University Press,Fiction,26.95,Apr,2010,Portuguese,Brazil,,,,Male,Female
9781620403365,Crow Blue,Adriana,"Lisboa
",Alison,Entrekin,Bloomsbury,Fiction,16.0,July,2014,Portuguese,Brazil,,,,Male,Female
9781558616035,Departing at Dawn,Gloria,Lise,Alice,Weldon,Feminist Press,Fiction,14.95,Aug,2009,Spanish,Argentina,,,,Female,Female
9780811219624,Breath of Life,Clarice,Lispector,Johnny,Lorenz,New Directions,Fiction,14.95,May,2012,Portuguese,Brazil,,,,Female,Male
9780811223133,Chandelier,Clarice,Lispector,Magdalena,Edwards,New Directions,Fiction,21.95,Mar,2018,Portuguese,Brazil,,,,Female,Female
9780811219631,Complete Stories,Clarice,Lispector,Katrina,Dodson,New Directions,Fiction,28.95,Aug,2015,Portuguese,Brazil,,,,Female,Female
9781931883344,Fata Morgana Books,Jonathan,Littell,Charlotte,Mandell,Two Lines Press,Fiction,14.95,Nov,2013,French,France,,,,Male,Female
9780061353451,Kindly Ones,Jonathan,Littell,Charlotte,Mandell,HarperCollins,Fiction,29.95,Mar,2009,French,United States (USA),,,,Male,Female
9780765377081,Dark Forest,Cixin,Liu,Joel,Martinsen,Tor,Fiction,25.99,Aug,2015,Chinese,Chile,,,,Male,Male
9780765377104,Death's End,Cixin,Liu,Ken,Liu,Tor,Fiction,26.99,Sept,2016,Chinese,China,,,,Male,Male
9780765377067,Three-Body Problem,Cixin,Liu,Ken,Liu,Tor,Fiction,25.99,Oct,2014,Chinese,China,,,,Male,Male
9781555977252,Empty Chairs,Xia,Liu,Ming,Di,Graywolf,Poetry,20.0,Nov,2015,Chinese,China,Jennifer,Stern,Translator,Female,Female
9780674061477,"No Enemies, No Hatred: Selected Essays and Poems",Xiaobo,Liu,Perry,Link,Harvard University Press,Poetry,29.95,Jan,2012,Chinese,China,Tienchi,Martin-Liao,Editor,Male,Male
9781628727128,Remembering 1942,Zhenyun,Liu,Howard,Goldblatt,Arcade,Fiction,24.99,Nov,2016,Chinese,China,Sylvia Li-chun,Lin,Translator,Male,Both
9781941920633,Geography of Rebels Trilogy,Maria Gabriela,Llansol,Audrey,Young,Deep Vellum,Fiction,15.95,Oct,2017,Portuguese,Portugal,,,,Female,Female
9780811218474,Child of Nature,Luljeta,Lleshanaku,Henry,Israeli,New Directions,Poetry,13.95,Feb,2010,Albanian,Albania,Shpresa,Qatipi,Translator,Female,Both
9780811227520,Negative Space,Luljeta,Lleshanaku,Ani,Gjika,New Directions,Poetry,16.95,Apr,2018,Albanian,Albania,,,,Female,Female
9788494228414,Stein Report,Jose Carlos,Llop,Howard,Curtis,Hispabooks Publishing,Fiction,14.95,Mar,2014,Spanish,Spain,,,,Male,Male
9780857420466,Noah,Hugo,Loetscher,Samuel,Willcocks,Seagull Books,Fiction,19.0,July,2012,German,Switzerland,,,,Male,Male
9783838747460,Cotton FBI - Episode 04,Alexander,Lohmann,Sharmila,Cohen,Bastei Entertainment,Fiction,1.99,Mar,2014,Germany,German,,,,Male,Female
9780982278420,Passionate Nomads,Maria Rosa,Lojo,Brett Alan,Sanders,Aliform,Fiction,14.95,June,2011,Spanish,Argentina,,,,Female,Male
9781623650346,Last Man Standing,Davide,Longo,Silvester,Mazzarella,MacLehose Press,Fiction,24.95,Oct,2013,Italian,Italy,,,,Male,Male
9781904559344,According to Sofia,Oystein,Lonn,Barbara,Haveland,Maia,Fiction,18.95,July,2009,Norwegian,Norway,,,,Male,Female
9781906598945,Book of Doubt,Tessa de,Loo,Brian,Doyle,Haus,Fiction,,Apr,2011,Dutch,Netherlands,,,,Female,Female
9781611530247,White Raven,Irina,Lopatina,Dmitry,Lopatin,Light Messages,Fiction,16.95,Aug,2012,Russian,Russia,,,,Female,Male
9781590513095,Wrong Blood,Manuel de,Lope,John,Cullen,Other Press,Fiction,14.95,Sept,2010,Spanish,Spain,,,,Male,Male
9781936070954,Barcelona Noir,Adriana,Lopez,Achy,Obejas,Akashic Books,Fiction,17.95,May,2011,Spanish,Spain,Carmen,Ospina,Editor,Female,Female
9781944176082,Flocks,Zurelys,Lopez Amaya,Jeffrey,Barnett,Cubanabooks,Poetry,17.95,Mar,2017,Spanish,Cuba,,,,Female,Male
9781584980872,New Poetry from Spain,Marta,Lopez-Luaces,Johnny,Lorenz,Talisman House,Poetry,18.95,Apr,2012,Spanish,Spain,Edwin,Lamboy,Translator,Female,Male
9781939931016,Good Life Elsewhere,Vladimir,Lorchenkov,Ross,Ufberg,New Vessel Press,Fiction,14.99,Feb,2014,Russian,"Moldova, Republic of",,,,Male,Male
9781477826720,Lady of the Castle,Iny,Lorentz,Lee,Chadeayne,AmazonCrossing,Fiction,14.95,Jan,2015,German,Germany,,,,Both,Male
9781477823347,Wandering Harlot,Iny,Lorentz,Lee,Chadeayne,AmazonCrossing,Fiction,14.95,June,2014,German,Germany,,,,Both,Male
9781943813377,Masks in the Tapestry,Jean,Lorrain,Brian,Stableford,Snuggly,Fiction,12.0,July,2017,French,France,,,,Male,Male
9781943679034,Monsieur de Bougrelon,Jean,Lorrain,Eva,Richter,Spurl Editions,Fiction,14.0,Nov,2016,French,France,,,,Male,Female
9781943813025,Nightmares of an Ether-Drinker,Jean,Lorrain,Brian,Stableford,Snuggly,Fiction,17.95,Feb,2016,French,France,,,,Male,Male
9781943813094,Soul-Drinker and Other Decadent Fantasies,Jean,Lorrain,Brian,Stableford,Snuggly,Fiction,16.95,July,2016,French,France,,,,Male,Male
9780857420855,Dark Company,Gert,Loschutz,Samuel,Willcocks,Seagull Books,Fiction,21.0,Aug,2013,German,Germany,,,,Male,Male
9781455547623,Stone Boy,Sophie,Loubiere,Nora,Mahoney,Grand Central,Fiction,15.0,July,2014,French,France,,,,Female,Female
9780374266653,End of Eddy,Edouard,Louis,Michael,Lucey,FSG,Fiction,25.0,May,2017,French,France,,,,Male,Male
9781612184340,Apocalypse Z: The Beginning of the End,Manel,Loureiro,Pamela,Carmell,AmazonCrossing,Fiction,14.95,Oct,2012,Spanish,Spain,,,,Male,Female
9781477809310,Dark Days,Manel,Loureiro,Pamela,Carmell,AmazonCrossing,Fiction,14.95,Oct,2013,Spanish,Spain,,,,Male,Female
9781477826539,Last Passenger,Manel,Loureiro,Andres,Alfaro,AmazonCrossing,Fiction,14.95,Jan,2015,Spanish,Spain,,,,Male,Male
9781503941915,Only She Sees,Manel,Loureiro,Andres,Alfaro,AmazonCrossing,Fiction,14.95,Feb,2017,Spanish,Spain,,,,Male,Male
9781477818442,Wrath of the Just,Manel,Loureiro,Pamela,Carmell,AmazonCrossing,Fiction,14.95,May,2014,Spanish,Spain,,,,Male,Female
9789543840748,Brother of the Wind,Manuel,Lourenzo Gonzalez,Jonathan,Dunne,Small Stations,Fiction,14.99,Oct,2017,Galician,Spain,,,,Male,Male
9789543840755,Flower of Sand,Manuel,Lourenzo Gonzalez,Jonathan,Dunne,Small Stations,Fiction,15.99,Oct,2017,Galician,Spain,,,,Male,Male
9781939663023,Pybrac,Pierre,Louys,Geoffrey,Longnecker,Wakefield Press,Poetry,13.95,Apr,2014,French,France,,,,Male,Male
9781479369898,Meet Me in the Dark,Lilly,Love,Holger,Flock,CreateSpace,Fiction,8.99,Nov,2012,German,Germany,,,,Female,Male
9781480163539,Prince of the Dark,Lilly,Love,Holger,Flock,CreateSpace,Fiction,8.99,Nov,2012,German,Germany,,,,Female,Male
9781480248502,Voices of the Dark,Lilly,Love,Holger,Flock,CreateSpace,Fiction,8.99,Nov,2012,German,Germany,,,,Female,Male
9780914671220,Absolute Solitude,Dulce María,Loynaz,James,O'Connor,Archipelago,Poetry,18.0,May,2016,Spanish,Cuba,,,,Female,Male
9789568681326,Book of the Letter A,Ángel,Lozada,Ángel,Lozada,Sangria,Fiction,14.0,Mar,2016,Spanish,Puerto Rico,,,,Male,Male
9781564787989,Sisters,Brigitte,Lozerec'h,Betsy,Wing,Dalkey Archive,Fiction,22.0,Jan,2013,French,France,,,,Female,Female
9780981808871,Inventor of Love and Other Writings,Gherasim,Luca,Julian,Semilian,Black Widow Press,Poetry,19.95,Aug,2009,Romanian,Romania,Laura,Semilian,Translator,Male,Both
9788086264318,Passive Vampire,Gherasim,Luca,Krzysztof,Fijalkowski,Twisted Spoon Press,Fiction,17.5,Mar,2009,French,France,,,,Male,Male
9780983697213,Self-Shadowing Prey,Gherasim,Luca,Mary Ann,Caws,Contra Mundum Press,Poetry,20.0,Mar,2012,French,Romania,,,,Male,Female
9781933372532,Via Delle Oche,Carlo,Lucarelli,Michael,Reynolds,Europa Editions,Fiction,14.95,June,2008,Italian,Italy,,,,Male,Male
9781557134073,Collected Poems,,Lucebert,Diane,Butterman,Green Integer,Poetry,15.95,Dec,2010,Dutch,Netherlands,,,,Male,Female
9781557134349,Collected Poems: Volume 2,,Lucebert,Diane,Butterman,Green Integer,Poetry,17.95,Jan,2017,Dutch,Netherlands,,,,Male,Female
9780195174045,Selected Writings,Leopold,Lugones,Sergio,Waisman,Oxford University Press,Fiction,15.95,Jan,2008,Spanish,Argentina,Gwen,Kirkpatrick,Editor,Male,Both
9781566893541,Faces in the Crowd,Valeria,Luiselli,Christina,MacSweeney,Coffee House,Fiction,15.95,May,2014,Spanish,Mexico,,,,Female,Female
9781566894098,Story of My Teeth,Valeria,Luiselli,Christina,MacSweeney,Coffee House,Fiction,16.95,Sept,2015,Spanish,Mexico,,,,Female,Female
9781497643963,Genome,Sergei,Lukyanenko,Liv,Bliss,Open Road,Fiction,16.99,Dec,2014,Russian,Russia,,,,Male,Female
9780062310071,New Watch,Sergei,Lukyanenko,Andrew,Bromfield,HarperCollins,Fiction,15.99,Apr,2014,Russian,Russia,,,,Male,Male
9781608010424,Wounded Days,Leticia,Luna,Toshiya,Kamei,UNO Press,Poetry,14.95,Dec,2010,Spanish,Mexico,,,,Female,Female
9781893996953,Breaking the Willow,David,Lunde,David,Lunde,White Pine,Poetry,14.0,Oct,2008,Chinese,China,,,,Male,Male
9781628971484,I'm an Old Commie!,Dan,Lungu,Alistair Ian,Blyth,Dalkey Archive,Fiction,16.0,Feb,2017,Romanian,Romania,,,,Male,Male
9781908323835,Barbarian Spring,Jonas,Luscher,Peter,Lewis,Haus,Fiction,16.0,Mar,2015,German,Switzerland,,,,Male,Male
9781907356056,Z213: Exit,Dimitris,Lyacos,Shorsha,Sullivan,Shoestring Press,Fiction,12.0,Mar,2010,Greek,Greece,,,,Male,Male
9781620972939,Black Moses,Alain,Mabanckou,Helen,Stevenson,New Press,Fiction,23.95,June,2017,French,Congo,,,,Male,Female
